시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
S10,경상남도교육청,9010438,간디고등학교,Gandhi High School,고등학교,경상남도,경상남도교육청,사립,52262,경상남도 산청군 신안면 둔철산로 210,/ 간디고등학교 (신안면/ 간디학교),055-973-8124,http://gandhi-h.gne.go.kr,남여공학,055-973-1204,특성화고,N,일반계,,전기,주간,19980113,19971230,20230615
S10,경상남도교육청,9010079,거제고등학교,,고등학교,경상남도,경상남도교육청,사립,53310,경상남도 거제시 아주로3길 61,/ 거제고등학교 (아주동),055-681-2647,https://geoje-h.gne.go.kr/,남여공학,055-681-3284,일반고,N,일반계,,전기,주간,19520118,19481016,20230615
S10,경상남도교육청,9010123,거제공업고등학교,Geoje Technical High School,고등학교,경상남도,경상남도교육청,공립,53257,경상남도 거제시 계룡로11길 63,/ (고현동/거제공업고등학교) (고현동),055-630-9000,http://geoje-th-h.gne.go.kr/,남여공학,055-630-9008,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19690306,19690306,20230615
S10,경상남도교육청,9010480,거제상문고등학교,Geoje Sangmoon High School,고등학교,경상남도,경상남도교육청,공립,53297,경상남도 거제시 수양로 29,거제상문고등학교(문동동),055-634-2684,http://gj-sangmoon-h.gne.go.kr,남여공학,055-634-2688,일반고,N,일반계,,전기,주간,20130301,20130301,20230615
S10,경상남도교육청,9010479,거제여자상업고등학교,Geoje Girls` Commercial High School,고등학교,경상남도,경상남도교육청,공립,53286,경상남도 거제시 거제면 동상3길 21,/ (거제면/ 거제여자상업고등학교) ,055-633-0982,http://ggch-h.gne.go.kr,여,055-633-3876,특성화고,N,전문계,,전기,주간,19771216,19780307,20230615
S10,경상남도교육청,9010323,거제옥포고등학교,,고등학교,경상남도,경상남도교육청,공립,53211,경상남도 거제시 연초면 국산로 27,(연초면/거제옥포고등학교),055-638-5982,http://okpo-h.gne.go.kr/,남여공학,055-638-5986,일반고,N,일반계,,전기,주간,20060221,20060301,20230615
S10,경상남도교육청,9010275,거제제일고등학교,,고등학교,경상남도,경상남도교육청,공립,53285,경상남도 거제시 거제면 읍내로13길 22-5,(거제면/ 거제제일고등학교),055-633-3101,http://geojejeil-h.gne.go.kr/,남여공학,055-633-3103,일반고,N,일반계,,전기,주간,19530418,19530418,20230615
S10,경상남도교육청,9010031,거제중앙고등학교,Geoje Jungang High School,고등학교,경상남도,경상남도교육청,공립,53248,경상남도 거제시 중곡로2길 61,(고현동/ 거제중앙고등학교),055-632-8660,gjjungang-h.gne.go.kr,남여공학,055-632-8664,일반고,N,일반계,,전기,주간,19970301,19690302,20230615
S10,경상남도교육청,9010080,거창고등학교,Geochang High School,고등학교,경상남도,경상남도교육청,사립,50128,경상남도 거창군 거창읍 죽전4길 36,/ 거창고등학교 (거창읍),055-944-3751,http://geochang-h.gne.go.kr/,남여공학,055-942-6751,일반고,N,일반계,,전기,주간,19530423,19530423,20230615
S10,경상남도교육청,9010081,거창대성고등학교,,고등학교,경상남도,경상남도교육청,사립,50130,경상남도 거창군 거창읍 거열로 81,(거창읍/ 거창대성고등학교),055-943-6817,http://gcdaeseong-h.gne.go.kr/,남,055-943-6821,일반고,N,일반계,,전기,주간,19631216,19631216,20230615
S10,경상남도교육청,9010690,거창승강기고등학교,Geochang Elevator High School,고등학교,경상남도,경상남도교육청,공립,50118,경상남도 거창군 가조면 마상3길 33-20,(가조면/ 거창승강기고등학교),055-943-4521,http://geochang-elev-h.gne.go.kr/geochang-tech-h/main.do,남여공학,055-943-4519,특성화고,N,전문계,,전기,주간,19771216,19780310,20230615
S10,경상남도교육청,9010032,거창여자고등학교,,고등학교,경상남도,경상남도교육청,공립,50128,경상남도 거창군 거창읍 죽전1길 72,(거창읍/거창여자고등학교),055-942-3910,http://gcgh-h.gne.go.kr,여,055-944-0979,일반고,N,일반계,,전기,주간,19600401,19600401,20230615
S10,경상남도교육청,9010240,거창중앙고등학교,Geochang Joongang High School,고등학교,경상남도,경상남도교육청,사립,50130,경상남도 거창군 거창읍 성산길 36,(거창읍),055-942-3921,http://gcjoongang-h.gne.go.kr/,남여공학,055-943-8290,일반고,N,일반계,,전기,주간,19540227,19540228,20230615
S10,경상남도교육청,9010437,경남간호고등학교,Kyeongnam Nursing High School,고등학교,경상남도,경상남도교육청,사립,52255,경상남도 산청군 생비량면 지리산대로4763번길 89-15,(생비량면),055-973-7832,http://kpn-h.gne.go.kr,남여공학,055-973-7828,특성화고,N,전문계,,전기,주간,19721226,19730303,20230615
S10,경상남도교육청,9010033,경남과학고등학교,Gyeongnam Science High School,고등학교,경상남도,경상남도교육청,공립,52620,경상남도 진주시 진성면 진의로 178-22,(진성면),055-759-4003,http://gshs-h.gne.go.kr/,남여공학,055-759-4005,특목고,N,일반계,과학계열,전기,주간,19831121,19840427,20230615
S10,경상남도교육청,9010334,경남관광고등학교,Gyeongnam Tourism High School,고등학교,경상남도,경상남도교육청,사립,51144,경상남도 창원시 의창구 사림로29번길 12,(봉곡동/경남관광고등학교),055-277-6871,http://gntour-h.gne.go.kr/,남여공학,055-277-6875,특성화고,N,전문계,,전기,주간,19691202,19691202,20230615
S10,경상남도교육청,9010505,경남로봇고등학교,Gyeongnam Robotics High School,고등학교,경상남도,경상남도교육청,사립,52011,경상남도 함안군 대산면 대산중앙로 102-2,(대산면/ 경남로봇고등학교/함안대산중학교),055-582-8503,https://gr-h.gne.go.kr/gr-h/main.do,남여공학,055-583-9187,특성화고,N,전문계,,전기,주간,19661117,19661117,20230615
S10,경상남도교육청,9010332,경남산업고등학교,Gyeongnam Industrial High School,고등학교,경상남도,경상남도교육청,공립,53204,경상남도 거제시 하청면 서리1길 17,"(하청면, 경남산업고등학교)",055-636-1801,http://gni-h.gne.go.kr,남여공학,055-636-1804,특성화고,N,전문계,,전기,주간,19530323,19530323,20230615
S10,경상남도교육청,9010082,경남예술고등학교,Kyungnam Arts High School,고등학교,경상남도,경상남도교육청,사립,52730,경상남도 진주시 진산로322번길 11-7,(장재동/ 경남예술고등학교),055-759-3712,http://karts-h.gne.go.kr,남여공학,055-759-5066,특목고,N,일반계,예술계열,전기,주간,19891016,19891016,20230615
S10,경상남도교육청,9010083,경남외국어고등학교,,고등학교,경상남도,경상남도교육청,사립,50590,경상남도 양산시 어실로 388,(어곡동),055-383-6601,http://knfl-h.gne.go.kr/,남여공학,055-383-6606,특목고,N,일반계,외국어계열,전기,주간,19871019,19871019,20230615
S10,경상남도교육청,9010335,경남자동차고등학교,Gyeongnam Automobile High School,고등학교,경상남도,경상남도교육청,사립,52730,경상남도 진주시 진산로 378,/ 경남자동차고등학교 (장재동),055-758-6714,http://gnautomobile-h.gne.go.kr/,남여공학,055-758-6861,특성화고,N,전문계,,전기,주간,19710513,19710513,20230716
S10,경상남도교육청,9010128,경남자영고등학교, ,고등학교,경상남도,경상남도교육청,공립,52523,경상남도 사천시 정동면 옥산로 143,/ 경남자영고등학교 (정동면),055-855-0223,http://gnjayeong-h.gne.go.kr,남여공학,055-852-1453,특성화고,N,전문계,,전기,주간,19520601,19520601,20230615
S10,경상남도교육청,9010234,경남정보고등학교,GYEONG-NAM INFORMATION HIGH SCHOOL,고등학교,경상남도,경상남도교육청,공립,52825,경상남도 진주시 가호방아길 32,(호탄동/ 경남정보고등학교),055-761-8061,http://kninfo-h.gne.go.kr/,남여공학,055-761-8064,특성화고,N,전문계,,전기,주간,19740306,19740105,20230615
S10,경상남도교육청,9010034,경남체육고등학교,Gyeongnam Physical Education High School,고등학교,경상남도,경상남도교육청,공립,52620,경상남도 진주시 진성면 진의로 178-27,(진성면/ 경남체육고등학교),055-759-4038,http://chego-h.gne.go.kr/,남여공학,055-759-4230,특목고,N,일반계,체육계열,전기,주간,19850320,19850320,20230615
S10,경상남도교육청,9010129,경남항공고등학교,,고등학교,경상남도,경상남도교육청,공립,52932,경상남도 고성군 고성읍 송학고분로 127,(고성읍),055-673-4564,http://hanggong-h.gne.go.kr/,남여공학,055-674-1843,특성화고,N,전문계,,전기,주간,19350330,19350426,20230615
S10,경상남도교육청,9010301,경남해양과학고등학교,,고등학교,경상남도,경상남도교육청,공립,52444,경상남도 남해군 삼동면 동부대로 1810,/ 경남해양과학고등학교 (삼동면),055-867-0005,http://gnms-h.gne.go.kr/,남여공학,055-867-4315,특성화고,N,전문계,,전기,주간,19380507,19380507,20230615
S10,경상남도교육청,9010084,경상고등학교,GyeongSang High School,고등학교,경상남도,경상남도교육청,사립,51184,경상남도 창원시 의창구 금강로379번길 46,/ 경상고등학교 (소계동/경상고등학교),055-255-5501,http://gsh-h.gne.go.kr,남,055-292-5444,일반고,N,일반계,,전기,주간,19731002,19741002,20250302
S10,경상남도교육청,C020714,경상국립대학교사범대학부설고등학교,Gyeongsang National University High School,고등학교,경상남도,교육부,국립,52828,경상남도 진주시 가좌길29번길,/ 63 (가좌동),055-772-4961,http://gnubs-h.gne.go.kr,남여공학,055-772-4964,일반고,N,일반계,,전기,주간,19831213,19831213,20230615
S10,경상남도교육청,9010280,경진고등학교,Gyeongjin High School,고등학교,경상남도,경상남도교육청,사립,52655,경상남도 진주시 의병로71번길 3-21,(상봉동/ 경진고등학교),055-746-1521,http://gyeongjin-h.gne.go.kr,남여공학,055-746-1524,특성화고,N,전문계,,전기,주간,19790304,19790415,20230615
S10,경상남도교육청,9010085,경해여자고등학교,,고등학교,경상남도,경상남도교육청,사립,52651,경상남도 진주시 남강로 39,(평거동),055-746-4184,gyeonghae-h.gne.go.kr,여,055-747-1139,일반고,N,일반계,,전기,주간,19841229,19841229,20230615
S10,경상남도교육청,9010160,고성고등학교,Goseong High School,고등학교,경상남도,경상남도교육청,사립,52914,경상남도 고성군 회화면 배둔서길 42-5,(회화면),055-673-7891,www.goseong.hs.kr,남여공학,055-673-4706,일반고,N,일반계,,전기,주간,19660323,19660411,20230615
S10,경상남도교육청,9010276,고성중앙고등학교,,고등학교,경상남도,경상남도교육청,공립,52935,경상남도 고성군 고성읍 남포로 45,고성중앙고등학교,055-674-7315,http://kosung-h.gne.go.kr,남여공학,055-674-7314,일반고,N,일반계,,전기,주간,19560620,19560620,20230615
S10,경상남도교육청,9010037,곤양고등학교,,고등학교,경상남도,경상남도교육청,공립,52504,경상남도 사천시 곤양면 솥골길 120,/ 곤양고등학교 (곤양면),055-853-0122,gonyang-h.gne.go.kr,남여공학,055-853-0123,일반고,N,일반계,,전기,주간,19721006,19730306,20230615
S10,경상남도교육청,9010388,공군항공과학고등학교,Air Force Aviation Science High School,고등학교,경상남도,교육부,국립,52634,경상남도 진주시 금산면 송백로 46,/ 사서함 306-3호 (금산면),055-750-2121,,남여공학,055-759-6139,특목고,N,일반계,산업수요 맞춤형 고등학교,전기,주간,19690301,19690505,20230615
S10,경상남도교육청,9010516,구산고등학교,Gusan High School,고등학교,경상남도,경상남도교육청,공립,50832,경상남도 김해시 가야로 311,(구산동/ 구산고등학교),055-310-7650,http://gusan-h.gne.go.kr/,남여공학,055-323-1791,일반고,N,일반계,,전기,주간,20150301,20150301,20230615
S10,경상남도교육청,9010086,군북고등학교,,고등학교,경상남도,경상남도교육청,사립,52065,경상남도 함안군 군북면 사군로 1558,(군북면/ 군북고등학교),055-585-5120,http://gunbuk-h.gne.go.kr,남여공학,055-585-6023,일반고,N,일반계,,전기,주간,19660330,19660330,20230615
S10,경상남도교육청,9010038,금남고등학교,,고등학교,경상남도,경상남도교육청,공립,52350,경상남도 하동군 금남면 섬진강대로 656-8,(금남면/ 금남고등학교),055-882-1103,http://geumnam-h.gne.go.kr/ ,남여공학,055-844-5886,일반고,N,일반계,,전기,주간,19801126,19810307,20240317
S10,경상남도교육청,9010039,김해가야고등학교,,고등학교,경상남도,경상남도교육청,공립,50953,경상남도 김해시 경원로 98,(내동/ 김해가야고등학교),055-330-1333,ghgaya-h.gne.go.kr,남여공학,055-322-4449,일반고,N,일반계,,전기,주간,19950301,19950228,20230615
S10,경상남도교육청,9010130,김해건설공업고등학교,Gim Hae Construction Technical High School,고등학교,경상남도,경상남도교육청,공립,50911,경상남도 김해시 구지로 109,(구산동/ 김해건설공업고등학교),055-340-7495,http://ghgeonseol-h.gne.go.kr/,남여공학,055-328-6758,특성화고,N,전문계,,전기,주간,19771216,19771216,20230615
S10,경상남도교육청,9010040,김해경원고등학교,,고등학교,경상남도,경상남도교육청,공립,50957,경상남도 김해시 우암로 18,(외동/ 김해경원고등학교),055-310-3200,http://gwon-h.gne.go.kr/,남여공학,055-327-1506,일반고,N,일반계,,전기,주간,19980301,19980301,20230615
S10,경상남도교육청,9010041,김해고등학교,,고등학교,경상남도,경상남도교육청,공립,50934,경상남도 김해시 활천로24번길 29,(삼정동/ 김해고등학교),055-335-3306,http://gimhae-h.gne.go.kr/,남,055-321-1491,일반고,N,일반계,,전기,주간,19740105,19740105,20230615
S10,경상남도교육청,9010282,김해대청고등학교,Gimhae Daecheong High School,고등학교,경상남도,경상남도교육청,공립,51003,경상남도 김해시 번화1로 7,(대청동/ 대청고등학교),055-310-5123,http://ghdaecheong-h.gne.go.kr/,남여공학,055-310-5103,일반고,N,일반계,,전기,주간,20030301,20030301,20230615
S10,경상남도교육청,9010281,김해분성고등학교,,고등학교,경상남도,경상남도교육청,공립,50899,경상남도 김해시 가야로147번길 29,(삼계동/김해분성고등학교),055-331-2150,https://bunsung-h.gne.go.kr/ ,남,055-331-2156,일반고,N,일반계,,전기,주간,20030104,20030506,20230615
S10,경상남도교육청,9010294,김해분성여자고등학교,Gimhae Bunseong Girl`s High School,고등학교,경상남도,경상남도교육청,공립,50899,경상남도 김해시 삼계로 171,(삼계동),055-340-8600,http://khbsg-h.gne.go.kr,여,055-331-9251,일반고,N,일반계,,전기,주간,20040301,20040301,20230615
S10,경상남도교육청,9010295,김해삼문고등학교,GimhaeSammoon High School,고등학교,경상남도,경상남도교육청,공립,50986,경상남도 김해시 번화1로 127,(삼문동/ 김해삼문고등학교),055-312-0157,http://sammoon-h.gne.go.kr,남여공학,055-312-0159,일반고,N,일반계,,전기,주간,20040301,20040301,20230615
S10,경상남도교육청,9010346,김해삼방고등학교,Gimhae Sambang High School,고등학교,경상남도,경상남도교육청,공립,50811,경상남도 김해시 신어산길 17,/ 삼방고등학교 (삼방동),055-312-8322,http://ghsambang-h.gne.go.kr,남여공학,055-312-8325,일반고,N,일반계,,전기,주간,20080301,20080301,20230716
S10,경상남도교육청,9010327,김해생명과학고등학교,,고등학교,경상남도,경상남도교육청,공립,50894,경상남도 김해시 금관대로 1239,(외동/김해생명과학고등학교),055-720-0000,kimhae-agh-h.gne.go.kr,남여공학,055-720-0009,특성화고,N,전문계,,전기,주간,19270402,19270505,20231008
S10,경상남도교육청,9010537,김해수남고등학교,Gimhaesunam High School,고등학교,경상남도,경상남도교육청,공립,51017,경상남도 김해시 율하로 381,(율하동/ 김해수남고등학교),055-724-9350,http://ghsunam-h.gne.go.kr/,남여공학,055-724-9354,일반고,N,일반계,,전기,주간,20170301,20170301,20230709
S10,경상남도교육청,9010042,김해여자고등학교,,고등학교,경상남도,경상남도교육청,공립,50917,경상남도 김해시 향교길 9,(대성동),055-310-3500,kumbul-h.gne.go.kr,여,055-336-8084,일반고,N,일반계,,전기,주간,19550620,19550620,20230615
S10,경상남도교육청,9010321,김해영운고등학교,,고등학교,경상남도,경상남도교육청,공립,50811,경상남도 김해시 인제로284번길 33,/ 김해영운고등학교 (삼방동),055-310-7300,http://ghyeongun-h.gne.go.kr,남여공학,055-314-5924,일반고,N,일반계,,전기,주간,20060303,20060605,20230615
S10,경상남도교육청,9010322,김해외국어고등학교,Gimhae Foreign Language High School,고등학교,경상남도,경상남도교육청,공립,51021,경상남도 김해시 율하로 266,(율하동/ 김해외국어고등학교),055-312-1280,http://gimfl-h.gne.go.kr,남여공학,055-313-3228,특목고,N,일반계,외국어계열,전기,주간,20060301,20060301,20230615
S10,경상남도교육청,9010431,김해율하고등학교,Gimhae Yulha High School,고등학교,경상남도,경상남도교육청,공립,51014,경상남도 김해시 율하1로 21,(율하동),055-323-1909,gimhaeyulha-h.gne.go.kr,남여공학,055-323-1904,일반고,N,일반계,,전기,주간,20110301,20110301,20230615
S10,경상남도교육청,9010462,김해임호고등학교,Gimhaeimho high school,고등학교,경상남도,경상남도교육청,공립,50886,경상남도 김해시 분성로3번길 77,/ 김해임호고등학교 (외동),055-310-6300,http://khimho-h.gne.go.kr/,남,055-322-1901,일반고,N,일반계,,전기,주간,20120301,20120413,20230615
S10,경상남도교육청,9010430,김해제일고등학교,Gimhae Jeil High School,고등학교,경상남도,경상남도교육청,공립,50886,경상남도 김해시 분성로3번길 105,(외동/ 김해제일고등학교),055-329-6011,http://gimhaejeil-h.gne.go.kr,남여공학,055-724-2011,일반고,N,일반계,,전기,주간,20110301,20110301,20240414
S10,경상남도교육청,9010087,김해중앙여자고등학교,Gimhae Jungang Girls` High School,고등학교,경상남도,경상남도교육청,사립,50922,경상남도 김해시 분성로376번길 21-22,(동상동/김해중앙여자고등학교),055-324-2724,http://ghja-h.gne.go.kr/,여,055-324-2726,일반고,N,일반계,,전기,주간,19951115,19951115,20230615
S10,경상남도교육청,9010241,김해한일여자고등학교,Gimhae Hanil Girls` High School,고등학교,경상남도,경상남도교육청,사립,50824,경상남도 김해시 삼안로112번길 1,(안동/ 김해한일여자고등학교),1600-6992,http://khanil-h.gne.go.kr/,여,055-336-8249,특성화고,N,전문계,,전기,주간,19790221,19790330,20230615
S10,경상남도교육청,9010088,남지고등학교,,고등학교,경상남도,경상남도교육청,사립,50355,경상남도 창녕군 남지읍 남고길 11,(남지읍),055-526-2010,http://namji-h.gne.go.kr/,남여공학,055-526-1516,일반고,N,일반계,,전기,주간,19520526,19520526,20230615
S10,경상남도교육청,9010089,남해고등학교,,고등학교,경상남도,경상남도교육청,사립,52431,경상남도 남해군 이동면 무림로 46-2,(이동면/남해고등학교),055-862-4521,https://namhae-h.gne.go.kr,남여공학,055-863-0219,일반고,N,일반계,,전기,주간,19651231,19651231,20230615
S10,경상남도교육청,9010132,남해정보산업고등학교,,고등학교,경상남도,경상남도교육청,공립,52404,경상남도 남해군 고현면 탑동로 46,(고현면/ 남해정보산업고등학교),055-862-3123,http://namhaei-h.gne.go.kr/,남여공학,055-863-3124,특성화고,N,전문계,,전기,주간,19681120,19681120,20230615
S10,경상남도교육청,9010229,남해제일고등학교,,고등학교,경상남도,경상남도교육청,공립,52413,경상남도 남해군 남해읍 남해대로 2800-11,/ 남해제일고등학교 ,055-862-0168,namhae11-h.gne.go.kr/,남여공학,055-864-3916,일반고,N,일반계,,전기,주간,19320301,19320501,20230615
S10,경상남도교육청,9010090,남해해성고등학교,Namhae Haesung High School,고등학교,경상남도,경상남도교육청,사립,52434,경상남도 남해군 남면 남면로1835번길 8-4,(남면/ 해성고등학교/해성중학교),055-862-7723,http://nhaesung-h.gne.go.kr/,남여공학,055-862-7727,일반고,N,일반계,,전기,주간,19721213,19721213,20230615
S10,경상남도교육청,9010135,단성고등학교,,고등학교,경상남도,경상남도교육청,공립,52248,경상남도 산청군 단성면 강누방목로 2,(단성면),055-973-6380,http://danseong-h.gne.go.kr,남여공학,055-973-6384,일반고,N,일반계,,전기,주간,19690819,19700319,20230615
S10,경상남도교육청,9010044,대곡고등학교,Daegok High School,고등학교,경상남도,경상남도교육청,공립,52605,경상남도 진주시 대곡면 남강로2438번길 39,", 대곡고등학교 (대곡면, 대곡고등학교)",055-746-6385,http://daegok-h.gne.go.kr,남여공학,055-746-6388,일반고,N,일반계,,전기,주간,19670120,19670120,20250615
S10,경상남도교육청,9010398,대성일고등학교,Dae Seong Il High School,고등학교,경상남도,경상남도교육청,사립,50130,경상남도 거창군 거창읍 거열로7길 57,(거창읍),055-943-6823,http://kcds-h.gne.go.kr,남여공학,055-943-6826,일반고,N,일반계,,전기,주간,19740105,19740302,20230615
S10,경상남도교육청,9010091,대아고등학교,,고등학교,경상남도,경상남도교육청,사립,52669,경상남도 진주시 서장대로185번길 14,(이현동/대아중고등학교),055-746-0054, http://daea-h.gne.go.kr/daea-h/main.do,남,055-746-0464,일반고,N,일반계,,전기,주간,19660122,19660122,20230615
S10,경상남도교육청,9010045,덕산고등학교,Deoksan High School,고등학교,경상남도,경상남도교육청,공립,52239,경상남도 산청군 시천면 남명로159번길 1,/ 덕산고등학교 (시천면),055-973-4814,http://deoksan-h.gne.go.kr,남여공학,055-973-4815,일반고,N,일반계,,후기,주간,19820305,19811231,20230615
S10,경상남도교육청,9010463,동원고등학교,Dong Won High School,고등학교,경상남도,경상남도교육청,사립,53021,경상남도 통영시 광도면 용호로 12-29,(광도면/ 동원중.고등학교),055-645-3327,http://dongwon-hs.gne.go.kr,남여공학,055-645-2025,일반고,N,일반계,,전기,주간,19480814,19480814,20230615
S10,경상남도교육청,9010046,마산가포고등학교,Masan Gapo High School,고등학교,경상남도,경상남도교육청,공립,51755,경상남도 창원시 마산합포구 가포로 262,(가포동/가포고등학교),055-240-3600,http://msgapo-h.gne.go.kr,남여공학,055-240-3607,일반고,N,일반계,,전기,주간,19960223,19960223,20230615
S10,경상남도교육청,9010047,마산고등학교,,고등학교,경상남도,경상남도교육청,공립,51259,경상남도 창원시 마산합포구 심온길 33,(완월동/ 마산고등학교),055-240-3500,http://masan-h.gne.go.kr,남,055-240-3505,일반고,N,일반계,,전기,주간,19360316,19360411,20230615
S10,경상남도교육청,9010191,마산고등학교부설방송통신고등학교,Air and Correspondence High School affiliated to Masan High school,방송통신고등학교,경상남도,경상남도교육청,공립,51259,경상남도 창원시 마산합포구 심온길 33,(완월동/ 마산고등학교 부설 방송통신고등학교),055-240-3591,http://cyber.hs.kr/masan/,남여공학,055-240-3505,일반고,N,일반계,,전기,주간,19741231,19741231,20230705
S10,경상남도교육청,9010165,마산공업고등학교,,고등학교,경상남도,경상남도교육청,사립,51353,경상남도 창원시 마산회원구 학교단지로 53,/ 마산공업고등학교 (합성동),055-255-1314,http://magong-h.gne.go.kr,남,055-294-8864,특성화고,N,전문계,,전기,주간,19500519,19500519,20230615
S10,경상남도교육청,9010048,마산구암고등학교,,고등학교,경상남도,경상남도교육청,공립,51351,경상남도 창원시 마산회원구 팔용로 220,(구암동/ 마산구암고등학교),055-297-1393, http://masanguam-h.gne.go.kr/,남여공학,055-297-8224,일반고,N,일반계,,전기,주간,19971008,19971008,20241110
S10,경상남도교육청,9010296,마산내서여자고등학교,,고등학교,경상남도,경상남도교육청,공립,51226,경상남도 창원시 마산회원구 내서읍 삼풍로 133,/ 마산내서여자고등학교 (내서읍),055-231-7300,http://msnsg-h.gne.go.kr/,여,055-231-2783,일반고,N,일반계,,전기,주간,20040301,20040406,20230615
S10,경상남도교육청,9010237,마산무학여자고등학교,,고등학교,경상남도,경상남도교육청,사립,51324,경상남도 창원시 마산회원구 회원동33길 17,(회원동/ 마산무학여자고등학교),055-241-3011,http://muhak-g-h.gne.go.kr,여,055-247-3055,일반고,N,일반계,,전기,주간,19720124,19720124,20230615
S10,경상남도교육청,9010242,마산삼진고등학교,,고등학교,경상남도,경상남도교육청,사립,51793,경상남도 창원시 마산합포구 진동면 삼진의거대로 661-13,(진동면/ 삼진고등학교),055-271-2171,http://samjin-h.gne.go.kr,남여공학,055-271-8843,일반고,N,일반계,,전기,주간,19730310,19730310,20230615
S10,경상남도교육청,9010049,마산여자고등학교,,고등학교,경상남도,경상남도교육청,공립,51267,경상남도 창원시 마산합포구 고운로 157,(완월동/마산여자고등학교),055-249-3300,http://masanyeo-h.gne.go.kr/,여,055-247-6501,일반고,N,일반계,,전기,주간,19150221,19150221,20230615
S10,경상남도교육청,9010273,마산용마고등학교,Yongma High School,고등학교,경상남도,경상남도교육청,공립,51334,경상남도 창원시 마산합포구 허당로 51,(산호동/ 마산용마고등학교),055-245-8071,msyongma-h.gne.go.kr,남,055-246-2410,일반고,N,일반계,,전기,주간,19220425,19220501,20230615
S10,경상남도교육청,9010092,마산제일고등학교,Masan Jeil High School,고등학교,경상남도,경상남도교육청,사립,51217,경상남도 창원시 마산회원구 내서읍 함마대로 2610,/ 마산제일고등학교 (내서읍),055-232-3210,http://masanjeil-h.gne.go.kr,남,055-232-3214,일반고,N,일반계,,전기,주간,19841210,19841210,20230615
S10,경상남도교육청,9010093,마산제일여자고등학교,,고등학교,경상남도,경상남도교육청,사립,51759,경상남도 창원시 마산합포구 고운로 65,(문화동),055-242-3421,http://msjeil-h.gne.go.kr,여,055-221-0218,일반고,N,일반계,,전기,주간,19521030,19470510,20230615
S10,경상남도교육청,9010094,마산중앙고등학교,,고등학교,경상남도,경상남도교육청,사립,51759,경상남도 창원시 마산합포구 고운로 103,(신월동/ 마산중앙고등학교),055-246-9350,http://msja-h.gne.go.kr,남,055-222-1804,일반고,N,일반계,,전기,주간,19740105,19740105,20230615
S10,경상남도교육청,9010267,명덕고등학교,,고등학교,경상남도,경상남도교육청,사립,52043,경상남도 함안군 가야읍 고분길 107,(가야읍/ 명덕고등학교/함안여자중학교),055-583-2141,http://myeongdeok-h.gne.go.kr,남여공학,055-582-6717,일반고,N,일반계,,전기,주간,19660330,19660330,20230615
S10,경상남도교육청,9010050,명신고등학교,Myungshin High School,고등학교,경상남도,경상남도교육청,공립,52732,경상남도 진주시 대신로 614,(초전동/ 명신고등학교),055-753-0011,myungshin-h.gne.go.kr,남,055-761-0602,일반고,N,일반계,,전기,주간,19830419,19830419,20230615
S10,경상남도교육청,9010333,물금고등학교,,고등학교,경상남도,경상남도교육청,공립,50605,경상남도 양산시 물금읍 신주1길 20,(물금읍),055-382-1701,mulgeum-h.gne.go.kr/,남여공학,055-382-1709,일반고,N,일반계,,전기,주간,20060302,20060301,20230615
S10,경상남도교육청,9010095,밀성고등학교,Milseong High School,고등학교,경상남도,경상남도교육청,사립,50422,경상남도 밀양시 석정로 127,/ 밀성고등학교 (내이동),055-354-3084,http://milseong-h.gne.go.kr/,남여공학,055-352-3089,일반고,N,일반계,,전기,주간,19530701,19530421,20230615
S10,경상남도교육청,9010329,밀성제일고등학교,Milseongjeil High School,고등학교,경상남도,경상남도교육청,사립,50422,경상남도 밀양시 밀양대로 2078,/ 밀성제일고등학교 (내이동),055-353-5204,http://msji-h.gne.go.kr/,여,055-356-3007,특성화고,N,전문계,,전기,주간,19740105,19740105,20230615
S10,경상남도교육청,9010051,밀양고등학교,,고등학교,경상남도,경상남도교육청,공립,50423,경상남도 밀양시 약산로 15,(내이동/ 밀양고등학교),055-353-6741,http://milgo-h.gne.go.kr,남,055-355-4721,일반고,N,일반계,,전기,주간,19710109,19710109,20230615
S10,경상남도교육청,9010244,밀양동명고등학교,Miryang DongMyung High School,고등학교,경상남도,경상남도교육청,사립,50460,경상남도 밀양시 하남읍 동명길 14,(하남읍/ 동명중고등학교),055-391-5388,http://mdm-h.gne.go.kr,남여공학,055-391-6199,일반고,N,일반계,,전기,주간,19660111,19660111,20230615
S10,경상남도교육청,9010052,밀양여자고등학교,Miryang Girls` High School,고등학교,경상남도,경상남도교육청,공립,50429,경상남도 밀양시 내일중앙길 10,(내일동/ 밀양여자고등학교),055-354-2106,http://milyeogo-h.gne.go.kr/,여,055-356-7335,일반고,N,일반계,,전기,주간,19540617,19540617,20230615
S10,경상남도교육청,9010433,범어고등학교,Beomeo High School,고등학교,경상남도,경상남도교육청,공립,50607,경상남도 양산시 물금읍 신주로 88,(물금읍),055-364-6740,http://beomeo-h.gne.go.kr,남여공학,055-364-6749,일반고,N,일반계,,전기,주간,20110301,20110607,20230615
