학교명,학과명,시도,고교유형,졸업자수,취업률,진학률,조사연도
"경남항공고등학교","항공전기전자과","경남","특성화고(직업)",35,37.1,22.9,2025
"경남항공고등학교","항공기계과","경남","특성화고(직업)",22,18.2,50,2025
"김해건설공업고등학교","정밀기계과","경남","특성화고(직업)",39,46.2,25.6,2025
"김해건설공업고등학교","컴퓨터금형디자인과","경남","특성화고(직업)",11,18.2,27.3,2025
"김해건설공업고등학교","중기자동차시스템과","경남","특성화고(직업)",28,25,46.4,2025
"김해건설공업고등학교","전기제어과","경남","특성화고(직업)",39,35.9,38.5,2025
"김해건설공업고등학교","건설정보과","경남","특성화고(직업)",34,23.5,26.5,2025
"김해건설공업고등학교","건축디자인과","경남","특성화고(직업)",31,6.5,67.7,2025
"진주기계공업고등학교","건설과","경남","특성화고(직업)",19,31.6,47.4,2025
"진주기계공업고등학교","기계과","경남","특성화고(직업)",38,18.4,36.8,2025
"진주기계공업고등학교","항공기계과","경남","특성화고(직업)",40,32.5,42.5,2025
"진주기계공업고등학교","전기과","경남","특성화고(직업)",37,37.8,56.8,2025
"진주기계공업고등학교","전자기계과","경남","특성화고(직업)",38,23.7,52.6,2025
"창녕슈퍼텍고등학교","스마트기계과","경남","특성화고(직업)",12,50,16.7,2025
"창녕슈퍼텍고등학교","중기자동차과","경남","특성화고(직업)",18,33.3,33.3,2025
"창녕슈퍼텍고등학교","스마트원예과","경남","특성화고(직업)",13,23.1,38.5,2025
"창원기계공업고등학교","특수산업설비과","경남","특성화고(직업)",37,29.7,45.9,2025
"창원기계공업고등학교","컴퓨터응용기계과","경남","특성화고(직업)",52,44.2,40.4,2025
"창원기계공업고등학교","정밀기계시스템과","경남","특성화고(직업)",57,36.8,31.6,2025
"창원기계공업고등학교","디지털전기과","경남","특성화고(직업)",54,20.4,44.4,2025
"창원기계공업고등학교","컴퓨터전자과","경남","특성화고(직업)",34,29.4,50,2025
"창원기계공업고등학교","메카트로닉스과","경남","특성화고(직업)",79,32.9,48.1,2025
"초계고등학교","서비스마케팅과","경남","특성화고(직업)",5,0,80,2025
"초계고등학교","멀티자동차과","경남","특성화고(직업)",7,28.6,28.6,2025
"경남자동차고등학교","산업설비과","경남","특성화고(직업)",8,25,62.5,2025
"경남자동차고등학교","정밀기계과","경남","특성화고(직업)",23,47.8,34.8,2025
"경남자동차고등학교","자동차과","경남","특성화고(직업)",28,3.6,21.4,2025
"경남자동차고등학교","전기전자과","경남","특성화고(직업)",34,20.6,20.6,2025
"마산공업고등학교","기계과","경남","특성화고(직업)",84,21.4,47.6,2025
"마산공업고등학교","전기과","경남","특성화고(직업)",32,15.6,62.5,2025
"마산공업고등학교","메카트로닉스과","경남","특성화고(직업)",17,23.5,41.2,2025
"경남로봇고등학교","로봇소프트웨어과","경남","특성화고(직업)",20,35,65,2025
"경남로봇고등학교","스마트로봇전기과","경남","특성화고(직업)",18,27.8,55.6,2025
"경진고등학교","기계과","경남","특성화고(직업)",5,0,40,2025
"경진고등학교","전기과","경남","특성화고(직업)",11,36.4,45.5,2025
"경진고등학교","컴퓨터전자과","경남","특성화고(직업)",21,0,52.4,2025
"경진고등학교","산업디자인과","경남","특성화고(직업)",20,0,65,2025
"경진고등학교","뷰티과","경남","특성화고(직업)",34,35.3,32.4,2025
"한국과학기술고등학교","정밀기계조립과","경남","특성화고(직업)",8,50,0,2025
"한국과학기술고등학교","컴퓨터응용기계과","경남","특성화고(직업)",11,18.2,45.5,2025
"한국과학기술고등학교","전기전자과","경남","특성화고(직업)",11,36.4,63.6,2025
"창원공업고등학교","컴퓨터응용기계과","경남","특성화고(직업)",24,29.2,33.3,2025
"창원공업고등학교","특수산업설비기계과","경남","특성화고(직업)",22,13.6,27.3,2025
"창원공업고등학교","컴퓨터응용금형과","경남","특성화고(직업)",25,32,44,2025
"창원공업고등학교","스마트제어디자인과","경남","특성화고(직업)",23,13,43.5,2025
"창원공업고등학교","스마트영상크리에이터과","경남","특성화고(직업)",38,10.5,60.5,2025
"한일여자고등학교","금융정보과","경남","특성화고(직업)",53,34,50.9,2025
"한일여자고등학교","웹솔루션과","경남","특성화고(직업)",54,3.7,88.9,2025
"한일여자고등학교","컴퓨터정보기술과","경남","특성화고(직업)",59,8.5,81.4,2025
"한일여자고등학교","컴퓨터응용디자인과","경남","특성화고(직업)",38,23.7,68.4,2025
"진영제일고등학교","상업정보과","경남","특성화고(직업)",39,20.5,38.5,2025
"진영제일고등학교","미용예술과","경남","특성화고(직업)",31,38.7,29,2025
"거제여자상업고등학교","레저경영과","경남","특성화고(직업)",8,62.5,37.5,2025
"거제여자상업고등학교","마케팅과","경남","특성화고(직업)",9,55.6,0,2025
"거제여자상업고등학교","경영사무과","경남","특성화고(직업)",6,33.3,16.7,2025
"거제여자상업고등학교","회계금융과","경남","특성화고(직업)",7,100,0,2025
"경남정보고등학교","창업비즈니스과","경남","특성화고(직업)",7,0,85.7,2025
"경남정보고등학교","서비스마케팅과","경남","특성화고(직업)",13,7.7,69.2,2025
"경남정보고등학교","컴퓨터정보과","경남","특성화고(직업)",31,9.7,51.6,2025
"경남정보고등학교","디지털콘텐츠과","경남","특성화고(직업)",21,14.3,47.6,2025
"선명여자고등학교","경영정보과","경남","특성화고(직업)",45,6.7,82.2,2025
"선명여자고등학교","창업마케팅과","경남","특성화고(직업)",16,0,68.8,2025
"선명여자고등학교","금융회계과","경남","특성화고(직업)",44,22.7,65.9,2025
"선명여자고등학교","외식조리과","경남","특성화고(직업)",37,24.3,59.5,2025
"남해정보산업고등학교","정보처리과","경남","특성화고(직업)",11,27.3,54.5,2025
"남해정보산업고등학교","식품가공과","경남","특성화고(직업)",6,16.7,66.7,2025
"신반정보고등학교","경영사무과","경남","특성화고(직업)",9,0,44.4,2025
"김해한일여자고등학교","금융정보과","경남","특성화고(직업)",27,14.8,74.1,2025
"김해한일여자고등학교","세무회계과","경남","특성화고(직업)",26,30.8,42.3,2025
"김해한일여자고등학교","영상크리에이터과","경남","특성화고(직업)",31,9.7,67.7,2025
"김해한일여자고등학교","보건간호과","경남","특성화고(직업)",32,3.1,93.8,2025
"사천여자고등학교","금융정보과","경남","특성화고(직업)",13,15.4,76.9,2024
"사천여자고등학교","회계정보과","경남","특성화고(직업)",15,6.7,66.7,2025
"사천여자고등학교","유통정보과","경남","특성화고(직업)",10,20,70,2024
"밀성제일고등학교","경영정보과","경남","특성화고(직업)",9,11.1,44.4,2024
"밀성제일고등학교","금융정보과","경남","특성화고(직업)",15,26.7,66.7,2024
"밀성제일고등학교","정보처리과","경남","특성화고(직업)",28,10.7,50,2024
"밀성제일고등학교","보건간호과","경남","특성화고(직업)",16,0,87.5,2025
"경남해양과학고등학교","자영해양생산과","경남","특성화고(직업)",4,0,50,2025
"경남해양과학고등학교","해양기술과","경남","특성화고(직업)",7,71.4,0,2025
"경남산업고등학교","전기과","경남","특성화고(직업)",14,28.6,35.7,2025
"경남산업고등학교","조경원예과","경남","특성화고(직업)",15,20,46.7,2025
"경남산업고등학교","외식조리과","경남","특성화고(직업)",41,31.7,53.7,2025
"경남산업고등학교","미용예술과","경남","특성화고(직업)",31,48.4,25.8,2025
"경남관광고등학교","관광경영과","경남","특성화고(직업)",20,25,45,2025
"경남관광고등학교","관광호텔과","경남","특성화고(직업)",49,36.7,38.8,2025
"경남관광고등학교","관광조리과","경남","특성화고(직업)",54,46.3,25.9,2025
"경남관광고등학교","호텔제과제빵과","경남","특성화고(직업)",60,33.3,43.3,2025
"경남간호고등학교","간호복지과","경남","특성화고(직업)",24,4.2,79.2,2025
"서귀포산업과학고등학교","자영생명산업과","제주","특성화고(직업)",35,5.7,54.3,2025
"서귀포산업과학고등학교","자동차과","제주","특성화고(직업)",20,40,40,2025
"서귀포산업과학고등학교","통신전자과","제주","특성화고(직업)",22,0,13.6,2025
"서귀포산업과학고등학교","자영말산업과","제주","특성화고(직업)",21,23.8,52.4,2025
"서귀포산업과학고등학교","인테리어디자인과","제주","특성화고(직업)",18,11.1,66.7,2025
"한림공업고등학교","건축과","제주","특성화고(직업)",43,11.6,69.8,2025
"한림공업고등학교","토목과","제주","특성화고(직업)",42,21.4,54.8,2025
"한림공업고등학교","기계과","제주","특성화고(직업)",42,9.5,71.4,2025
"한림공업고등학교","전기과","제주","특성화고(직업)",44,22.7,52.3,2025
"한림공업고등학교","전자과","제주","특성화고(직업)",42,16.7,61.9,2025
"제주여자상업고등학교","경영사무과","제주","특성화고(직업)",68,22.1,70.6,2025
"제주여자상업고등학교","회계금융과","제주","특성화고(직업)",72,27.8,59.7,2025
"제주여자상업고등학교","글로벌유통과","제주","특성화고(직업)",39,10.3,76.9,2025
"제주고등학교","관광외국어과","제주","특성화고(직업)",73,13.7,61.6,2025
"제주고등학교","관광경영과","제주","특성화고(직업)",50,30,54,2025
"제주고등학교","관광그린자원과","제주","특성화고(직업)",49,32.7,53.1,2025
"제주고등학교","관광조리과","제주","특성화고(직업)",51,31.4,54.9,2025
"중문고등학교","보건간호과","제주","특성화고(직업)",59,11.9,84.7,2025
"중문고등학교","의료관광과","제주","특성화고(직업)",45,13.3,64.4,2025
"한국뷰티고등학교","토탈뷰티과","제주","특성화고(직업)",58,22.4,46.6,2025
"서울로봇고등학교","첨단로봇시스템과","서울","마이스터고",32,65.6,21.9,2025
"서울로봇고등학교","첨단로봇설계과","서울","마이스터고",34,50,29.4,2025
"서울로봇고등학교","첨단로봇제어과","서울","마이스터고",35,57.1,22.9,2025
"서울로봇고등학교","첨단로봇정보통신과","서울","마이스터고",31,0,0,2025
"서울도시과학기술고등학교","해외시설물건설과","서울","마이스터고",28,71.4,10.7,2025
"서울도시과학기술고등학교","해외건설전기통신과","서울","마이스터고",30,40,3.3,2025
"서울도시과학기술고등학교","해외플랜트산업설비과","서울","마이스터고",19,57.9,0,2025
"서울도시과학기술고등학교","해외플랜트공정운용과","서울","마이스터고",9,55.6,11.1,2025
"미림마이스터고등학교","뉴미디어웹솔루션과","서울","마이스터고",32,59.4,25,2025
"미림마이스터고등학교","뉴미디어소프트웨어과","서울","마이스터고",34,73.5,8.8,2025
"미림마이스터고등학교","뉴미디어디자인과","서울","마이스터고",33,54.5,15.2,2025
"수도전기공업고등학교","에너지기계과","서울","마이스터고",35,68.6,0,2025
"수도전기공업고등학교","전기에너지과","서울","마이스터고",70,72.9,2.9,2025
"수도전기공업고등학교","에너지전자제어과","서울","마이스터고",35,71.4,5.7,2025
"수도전기공업고등학교","에너지정보통신과","서울","마이스터고",34,85.3,0,2025
"부산기계공업고등학교","기계과","부산","마이스터고",95,65.3,12.6,2025
"부산기계공업고등학교","전기과","부산","마이스터고",30,50,3.3,2025
"부산기계공업고등학교","전자기계과","부산","마이스터고",62,66.1,4.8,2025
"부산자동차고등학교","자동차과(자동차부품가공과정)","부산","마이스터고",31,67.7,6.5,2024
"부산자동차고등학교","자동차과(자동차생산자동화과정)","부산","마이스터고",32,56.3,9.4,2024
"부산자동차고등학교","자동차과(자동차정비과정)","부산","마이스터고",31,51.6,12.9,2024
"부산소프트웨어마이스터고등학교","소프트웨어개발과","부산","마이스터고",30,60,6.7,2025
"부산소프트웨어마이스터고등학교","임베디드소프트웨어과","부산","마이스터고",27,63,11.1,2025
"부산해사고등학교","기관과","부산","마이스터고",57,12.3,8.8,2025
"부산해사고등학교","항해과","부산","마이스터고",54,5.6,5.6,2025
"대구농업마이스터고등학교","ICT시설채소과","대구","마이스터고",17,52.9,35.3,2025
"대구농업마이스터고등학교","ICT시설특작과","대구","마이스터고",34,35.3,41.2,2025
"대구농업마이스터고등학교","신수종과수경영과","대구","마이스터고",31,38.7,35.5,2025
"대구농업마이스터고등학교","도시조경과","대구","마이스터고",18,83.3,5.6,2025
"경북기계공업고등학교","정밀기계과","대구","마이스터고",95,65.3,16.8,2025
"경북기계공업고등학교","전기전자과","대구","마이스터고",68,63.2,11.8,2025
"경북기계공업고등학교","재료가공과","대구","마이스터고",35,60,11.4,2025
"경북기계공업고등학교","자동화시스템과","대구","마이스터고",34,70.6,8.8,2025
"대구일마이스터고등학교","자동차금형과","대구","마이스터고",34,82.4,5.9,2025
"대구일마이스터고등학교","자동차생산자동화과","대구","마이스터고",35,51.4,0,2025
"대구일마이스터고등학교","자동차부품가공과","대구","마이스터고",30,43.3,0,2025
"대구소프트웨어마이스터고등학교","소프트웨어개발과","대구","마이스터고",36,58.3,13.9,2025
"대구소프트웨어마이스터고등학교","임베디드소프트웨어과","대구","마이스터고",18,55.6,16.7,2025
"인천전자마이스터고등학교","전자제어과","인천","마이스터고",28,89.3,0,2025
"인천전자마이스터고등학교","전자회로과","인천","마이스터고",29,82.8,3.4,2025
"인천전자마이스터고등학교","정보통신과","인천","마이스터고",29,79.3,0,2025
"인천해사고등학교","기관과","인천","마이스터고",51,23.5,3.9,2025
"인천해사고등학교","항해과","인천","마이스터고",56,21.4,0,2025
"광주소프트웨어마이스터고등학교","SW개발과","광주","마이스터고",37,48.6,8.1,2025
"광주소프트웨어마이스터고등학교","임베디드SW과","광주","마이스터고",35,51.4,14.3,2024
"광주자동화설비마이스터고등학교","자동화설비과","광주","마이스터고",65,60,1.5,2025
"대덕소프트웨어마이스터고등학교","정보보안과","대전","마이스터고",18,77.8,5.6,2025
"대덕소프트웨어마이스터고등학교","소프트웨어개발과","대전","마이스터고",36,86.1,0,2025
"대덕소프트웨어마이스터고등학교","임베디드소프트웨어과","대전","마이스터고",12,75,0,2025
"동아마이스터고등학교","기계과","대전","마이스터고",51,43.1,15.7,2025
"동아마이스터고등학교","전기전자제어과","대전","마이스터고",70,61.4,2.9,2025
"동아마이스터고등학교","자동화시스템과","대전","마이스터고",53,60.4,9.4,2025
"울산마이스터고등학교","산업설비과","울산","마이스터고",32,81.3,3.1,2025
"울산마이스터고등학교","정밀기계과","울산","마이스터고",35,65.7,8.6,2025
"울산마이스터고등학교","전기시스템제어과","울산","마이스터고",38,78.9,2.6,2025
"울산에너지고등학교","신재생에너지과","울산","마이스터고",52,75,3.8,2025
"울산에너지고등학교","전기에너지과","울산","마이스터고",52,65.4,3.8,2025
"현대공업고등학교","산업설비과","울산","마이스터고",35,48.6,8.6,2025
"현대공업고등학교","정밀기계과","울산","마이스터고",38,36.8,7.9,2025
"현대공업고등학교","전기제어과","울산","마이스터고",37,59.5,2.7,2025
"경기게임마이스터고등학교","게임개발과","경기","마이스터고",70,57.1,14.3,2025
"수원하이텍고등학교","정밀기계과","경기","마이스터고",61,78.7,3.3,2025
"수원하이텍고등학교","전기전자제어과","경기","마이스터고",36,86.1,0,2025
"수원하이텍고등학교","자동화시스템과","경기","마이스터고",36,83.3,0,2025
"평택마이스터고등학교","자동화설비과","경기","마이스터고",37,73,5.4,2025
"평택마이스터고등학교","정밀기계과","경기","마이스터고",41,70.7,7.3,2025
"평택마이스터고등학교","금형설계과","경기","마이스터고",35,68.6,2.9,2025
"평택마이스터고등학교","전기전자제어과","경기","마이스터고",41,61,7.3,2025
"한국에너지마이스터고등학교","전기과","강원","마이스터고",32,84.4,6.3,2025
"한국에너지마이스터고등학교","자동화기계과","강원","마이스터고",27,77.8,0,2024
"한국소방마이스터고등학교","소방안전관리과","강원","마이스터고",67,56.7,6,2025
"원주의료고등학교","의료전기전자과","강원","마이스터고",28,67.9,3.6,2025
"원주의료고등학교","의료기계과","강원","마이스터고",26,88.5,3.8,2025
"원주의료고등학교","바이오의약과","강원","마이스터고",33,81.8,6.1,2025
"한국바이오마이스터고등학교","바이오식품과","충북","마이스터고",37,54.1,27,2025
"한국바이오마이스터고등학교","바이오제약과","충북","마이스터고",69,73.9,8.7,2025
"충북에너지고등학교","이차전지과","충북","마이스터고",36,55.6,8.3,2025
"충북에너지고등학교","태양전지과","충북","마이스터고",34,64.7,11.8,2025
"충북반도체고등학교","반도체케미컬과","충북","마이스터고",38,84.2,7.9,2025
"충북반도체고등학교","반도체제조과","충북","마이스터고",38,78.9,0,2025
"충북반도체고등학교","반도체장비과","충북","마이스터고",38,81.6,2.6,2025
"한국식품마이스터고등학교","식품제조공정과","충남","마이스터고",27,85.2,11.1,2025
"한국식품마이스터고등학교","식품품질관리과","충남","마이스터고",16,75,18.8,2025
"아산스마트팩토리마이스터고등학교","전자기계과","충남","마이스터고",82,39,30.5,2024
"연무마이스터고등학교","자동차금형과","충남","마이스터고",10,50,10,2025
"연무마이스터고등학교","자동차전장제어과","충남","마이스터고",28,25,0,2025
"연무마이스터고등학교","자동차소재가공과","충남","마이스터고",25,40,4,2025
"공주마이스터고등학교","전기전자과","충남","마이스터고",60,73.3,1.7,2025
"합덕제철고등학교","철강기계과","충남","마이스터고",52,61.5,21.2,2025
"합덕제철고등학교","철강자동화과","충남","마이스터고",15,73.3,20,2025
"김제농생명마이스터고등학교","첨단시설과","전북","마이스터고",17,76.5,17.6,2025
"김제농생명마이스터고등학교","종자산업과","전북","마이스터고",37,62.2,10.8,2025
"김제농생명마이스터고등학교","바이오식품과","전북","마이스터고",34,61.8,17.6,2025
"한국경마축산고등학교","말산업과","전북","마이스터고",33,69.7,6.1,2025
"전북기계공업고등학교","폴리메카닉스과","전북","마이스터고",53,66,5.7,2025
"전북기계공업고등학교","금형설계제작과","전북","마이스터고",60,70,3.3,2025
"전북기계공업고등학교","로봇자동화과","전북","마이스터고",51,70.6,5.9,2025
"전북기계공업고등학교","메카트로닉스과","전북","마이스터고",54,68.5,5.6,2025
"군산기계공업고등학교","기계시스템제어과","전북","마이스터고",67,47.8,3,2025
"군산기계공업고등학교","전기시스템제어과","전북","마이스터고",32,40.6,15.6,2025
"전남생명과학고등학교","친환경농업경영과","전남","마이스터고",35,14.3,57.1,2025
"전남생명과학고등학교","친환경축산경영과","전남","마이스터고",17,5.9,76.5,2025
"전남생명과학고등학교","친환경원예경영과","전남","마이스터고",34,29.4,50,2025
"여수석유화학고등학교","공정운전과","전남","마이스터고",50,34,8,2025
"여수석유화학고등학교","공정설비과","전남","마이스터고",17,76.5,0,2025
"여수석유화학고등학교","공정계전과","전남","마이스터고",19,57.9,5.3,2025
"한국항만물류고등학교","물류장비기술과","전남","마이스터고",39,61.5,12.8,2025
"한국항만물류고등학교","물류시스템운영과","전남","마이스터고",26,73.1,3.8,2025
"완도수산고등학교","수산자원양식과","전남","마이스터고",19,26.3,42.1,2025
"완도수산고등학교","수산식품가공과","전남","마이스터고",20,45,15,2025
"완도수산고등학교","어선운항관리과","전남","마이스터고",36,47.2,8.3,2025
"경북바이오마이스터고등학교","바이오식의약과","경북","마이스터고",51,94.1,3.9,2025
"구미전자공업고등학교","전자과","경북","마이스터고",117,70.9,5.1,2025
"구미전자공업고등학교","메카트로닉스과","경북","마이스터고",88,63.6,10.2,2025
"금오공업고등학교","정밀기계과","경북","마이스터고",54,70.4,9.3,2025
"금오공업고등학교","전기전자과","경북","마이스터고",56,71.4,16.1,2025
"금오공업고등학교","자동화시스템과","경북","마이스터고",28,64.3,0,2025
"한국원자력마이스터고등학교","기계과","경북","마이스터고",32,65.6,3.1,2025
"한국원자력마이스터고등학교","전기제어과","경북","마이스터고",31,64.5,0,2025
"포항제철공업고등학교","전기전자제어과","경북","마이스터고",56,35.7,1.8,2025
"포항제철공업고등학교","재료기술과","경북","마이스터고",57,42.1,8.8,2025
"포항제철공업고등학교","자동화기계과","경북","마이스터고",60,46.7,8.3,2025
"한국국제통상마이스터고등학교","기계자동차국제무역과","경북","마이스터고",19,73.7,5.3,2025
"한국국제통상마이스터고등학교","전자산업국제무역과","경북","마이스터고",22,68.2,4.5,2025
"한국해양마이스터고등학교","해양레저산업과","경북","마이스터고",9,11.1,22.2,2024
"한국해양마이스터고등학교","해양산업기계과","경북","마이스터고",5,20,60,2024
"한국해양마이스터고등학교","해양산업기술과","경북","마이스터고",17,23.5,23.5,2025
"한국해양마이스터고등학교","해양생명과학과","경북","마이스터고",11,9.1,45.5,2025
"한국해양마이스터고등학교","해양식품가공과","경북","마이스터고",16,37.5,37.5,2024
"거제공업고등학교","조선전기과","경남","마이스터고",34,52.9,8.8,2025
"거제공업고등학교","조선기계과","경남","마이스터고",66,39.4,16.7,2025
"한국나노마이스터고등학교","나노융합과","경남","마이스터고",81,91.4,2.5,2025
"삼천포공업고등학교","항공산업과","경남","마이스터고",36,63.9,8.3,2025
"삼천포공업고등학교","항공전기과","경남","마이스터고",18,72.2,5.6,2025
"삼천포공업고등학교","조선산업과","경남","마이스터고",32,43.8,6.3,2025
"서울디지털콘텐츠고등학교","정보통신과","서울","특성화고(직업)",23,60.9,30.4,2025
"서울디지털콘텐츠고등학교","건축과","서울","특성화고(직업)",16,37.5,37.5,2025
"서울디지털콘텐츠고등학교","VR콘텐츠디자인과","서울","특성화고(직업)",36,16.7,44.4,2025
"서울디지털콘텐츠고등학교","스마트케미칼과","서울","특성화고(직업)",14,28.6,57.1,2025
"서울공업고등학교","3D프린팅금형과","서울","특성화고(직업)",10,60,20,2025
"성동공업고등학교","패션주얼리디자인과","서울","특성화고(직업)",17,17.6,52.9,2025
"서울인공지능고등학교","AI전자과","서울","특성화고(직업)",6,16.7,66.7,2025
"용산철도고등학교","철도전기신호과","서울","특성화고(직업)",27,44.4,40.7,2025
"용산철도고등학교","철도전자통신과","서울","특성화고(직업)",28,42.9,46.4,2025
"용산철도고등학교","철도건설과","서울","특성화고(직업)",15,20,46.7,2025
"서울반도체고등학교","전기제어과","서울","특성화고(직업)",8,62.5,12.5,2025
"서울반도체고등학교","스마트전자과","서울","특성화고(직업)",13,53.8,7.7,2025
"서울반도체고등학교","인공지능산업과","서울","특성화고(직업)",9,0,55.6,2025
"서울반도체고등학교","친환경자동차과","서울","특성화고(직업)",18,27.8,33.3,2025
"서울반도체고등학교","도시공간건설과","서울","특성화고(직업)",11,27.3,36.4,2025
"광운인공지능고등학교","인공지능컴퓨팅과","서울","특성화고(직업)",21,0,95.2,2025
"광운인공지능고등학교","인공지능전기과","서울","특성화고(직업)",24,29.2,37.5,2025
"서울아이티고등학교","스마트융합스포츠과","서울","특성화고(직업)",19,0,89.5,2025
"서울아이티고등학교","3D모델링과","서울","특성화고(직업)",21,9.5,52.4,2025
"한세사이버보안고등학교","메타버스게임과","서울","특성화고(직업)",18,16.7,55.6,2025
"한세사이버보안고등학교","클라우드보안과","서울","특성화고(직업)",29,37.9,37.9,2025
"한양공업고등학교","스마트건설정보과","서울","특성화고(직업)",29,10.3,6.9,2025
"한양공업고등학교","디지털건축과","서울","특성화고(직업)",34,29.4,38.2,2025
"한양공업고등학교","스마트융합기계과","서울","특성화고(직업)",31,32.3,35.5,2025
"경기상업고등학교","경찰행정과","서울","특성화고(직업)",15,26.7,40,2025
"경기상업고등학교","부사관행정과","서울","특성화고(직업)",10,20,30,2025
"경기상업고등학교","스포츠경영과","서울","특성화고(직업)",40,5,65,2025
"서울금융고등학교","스타트업과","서울","특성화고(직업)",10,0,20,2025
"서울금융고등학교","브랜딩디자인과","서울","특성화고(직업)",21,9.5,57.1,2025
"성동글로벌경영고등학교","반려동물케어과","서울","특성화고(직업)",33,24.2,57.6,2025
"영신간호비즈니스고등학교","뷰티헬스과","서울","특성화고(직업)",6,33.3,33.3,2025
"영신간호비즈니스고등학교","보건코디네이터과","서울","특성화고(직업)",10,20,50,2025
"서울컨벤션고등학교","미디어사운드과","서울","특성화고(직업)",43,4.7,46.5,2025
"서일문화예술고등학교","식음료도제과","서울","특성화고(직업)",20,75,25,2025
"서일문화예술고등학교","제빵도제과","서울","특성화고(직업)",17,11.8,82.4,2025
"서울정화고등학교","콘텐츠크리에이터과","서울","특성화고(직업)",7,0,57.1,2025
"대경생활과학고등학교","방송공연콘텐츠과","서울","특성화고(직업)",27,3.7,40.7,2025
"대동세무고등학교","관세무역과","서울","특성화고(직업)",55,18.2,40,2025
"서서울생활과학고등학교","IT 비즈니스과","서울","특성화고(직업)",17,17.6,64.7,2025
"서서울생활과학고등학교","호텔외식조리과","서울","특성화고(직업)",15,6.7,46.7,2025
"성암국제무역고등학교","국제문화콘텐츠과","서울","특성화고(직업)",38,7.9,42.1,2025
"서울백영고등학교","미디어콘텐츠과","서울","특성화고(직업)",14,0,85.7,2025
"서울백영고등학교","항공비즈니스과","서울","특성화고(직업)",12,33.3,50,2025
"서울백영고등학교","국제조리과","서울","특성화고(직업)",25,36,28,2025
"서울백영고등학교","간호보건과","서울","특성화고(직업)",8,0,100,2025
"서울백영고등학교","항공로지스틱스과","서울","특성화고(직업)",9,33.3,55.6,2025
"서울백영고등학교","디저트제과제빵과","서울","특성화고(직업)",16,31.3,37.5,2025
"선정국제관광고등학교","간호과","서울","특성화고(직업)",15,6.7,80,2025
"선정국제관광고등학교","호텔항공과","서울","특성화고(직업)",27,0,70.4,2025
"선정국제관광고등학교","관광콘텐츠과","서울","특성화고(직업)",34,5.9,52.9,2025
"대진전자통신고등학교","스마트콘텐츠과","부산","특성화고(직업)",52,11.5,71.2,2025
"부산해군과학기술고등학교","전기전자과","부산","특성화고(직업)",55,20,56.4,2025
"부산해군과학기술고등학교","기계과","부산","특성화고(직업)",54,22.2,48.1,2025
"부산디지털고등학교","소방안전과","부산","특성화고(직업)",31,35.5,41.9,2025
"동명공업고등학교","스마트기계과","부산","특성화고(직업)",39,17.9,53.8,2025
"부산컴퓨터과학고등학교","사물인터넷과","부산","특성화고(직업)",37,8.1,75.7,2025
"세연고등학교","카페경영과","부산","특성화고(직업)",37,16.2,51.4,2025
"세연고등학교","반려동물과","부산","특성화고(직업)",36,22.2,61.1,2025
"세연고등학교","웹툰콘텐츠과","부산","특성화고(직업)",37,5.4,62.2,2025
"부산여자상업고등학교","IT사무행정과","부산","특성화고(직업)",48,12.5,66.7,2025
"부산여자상업고등학교","무역·금융과","부산","특성화고(직업)",55,27.3,50.9,2025
"부산여자상업고등학교","마케팅크리에이터과","부산","특성화고(직업)",52,11.5,76.9,2025
"부산관광고등학교","카페베이커리과","부산","특성화고(직업)",42,52.4,21.4,2025
"대구하이텍고등학교","인테리어건축과","대구","특성화고(직업)",25,4,76,2025
"대구과학기술고등학교","스마트전기과","대구","특성화고(직업)",33,42.4,39.4,2025
"인천대중예술고등학교","실용무용과","인천","특성화고(직업)",20,5,80,2025
"인천소방고등학교","소방안전관리과","인천","특성화고(직업)",23,17.4,65.2,2025
"인천소방고등학교","소방전기과","인천","특성화고(직업)",16,56.3,18.8,2025
"인천소방고등학교","소방설비과","인천","특성화고(직업)",27,7.4,33.3,2025
"인천소방고등학교","소방기계과","인천","특성화고(직업)",25,48,40,2025
"인천바이오과학고등학교","바이오제약과","인천","특성화고(직업)",30,10,76.7,2025
"재능고등학교","스마트전자과","인천","특성화고(직업)",34,35.3,32.4,2025
"재능고등학교","AI로봇과","인천","특성화고(직업)",35,37.1,60,2025
"재능고등학교","스마트전기과","인천","특성화고(직업)",36,33.3,41.7,2025
"재능고등학교","스마트통신과","인천","특성화고(직업)",27,48.1,37,2025
"재능고등학교","차세대반도체과","인천","특성화고(직업)",30,23.3,43.3,2025
"영종국제물류고등학교","국제관세과","인천","특성화고(직업)",41,29.3,41.5,2025
"인천금융고등학교","펫뷰티케어과","인천","특성화고(직업)",42,16.7,66.7,2025
"인천뷰티예술고등학교","시각영상디자인과","인천","특성화고(직업)",29,10.3,62.1,2025
"동일미래과학고등학교","스마트팩토리과","광주","특성화고(직업)",73,21.9,56.2,2025
"금파공업고등학교","바이오메디컬과","광주","특성화고(직업)",36,19.4,63.9,2025
"충남기계공업고등학교","스마트팩토리과","대전","특성화고(직업)",38,18.4,50,2025
"계룡디지텍고등학교","스마트소프트웨어과","대전","특성화고(직업)",28,14.3,60.7,2025
"계룡디지텍고등학교","스마트제어과","대전","특성화고(직업)",22,13.6,68.2,2025
"대전국제통상고등학교","사무행정과","대전","특성화고(직업)",11,9.1,63.6,2025
